id,breed_id,ems,english
600,2,fs 22 64, black tortie silver blotched green eyed 
601,2,gs 22 64, blue tortie silver blotched green eyed 
602,2,hs 22 64, chocolate tortie silver blotched green eyed 
603,2,js 22 64, lilac tortie silver blotched green eyed 
604,2,ns 23 64, black silver mackerel green eyed 
605,2,as 23 64, blue silver mackerel green eyed 
606,2,bs 23 64, chocolate silver mackerel green eyed 
607,2,cs 23 64, lilac silver mackerel green eyed 
608,2,ds 23 64, red silver mackerel green eyed 
609,2,es 23 64, cream silver mackerel green eyed 
610,2,fs 23 64, black tortie silver mackerel green eyed 
611,2,gs 23 64, blue tortie silver mackerel green eyed 
612,2,hs 23 64, chocolate tortie silver mackerel green eyed 
613,2,js 23 64, lilac tortie silver mackerel green eyed 
614,2,ns 24 64, black silver spotted green eyed 
615,2,as 24 64, blue silver spotted green eyed 
616,2,bs 24 64, chocolate silver spotted green eyed 
617,2,cs 24 64, lilac silver spotted green eyed 
618,2,ds 24 64, red silver spotted green eyed 
619,2,es 24 64, cream silver spotted green eyed 
620,2,fs 24 64, black tortie silver spotted green eyed 
621,2,gs 24 64, blue tortie silver spotted green eyed 
622,2,hs 24 64, chocolate tortie silver spotted green eyed 
623,2,js 24 64, lilac tortie silver spotted green eyed 
624,2,ny 22, black golden blotched 
625,2,ay 22, blue golden blotched 
626,2,ny 23, black golden mackerel 
627,2,ay 23, blue golden mackerel 
628,2,ny 24, black golden spotted 
629,2,ay 24, blue golden spotted 
630,2,n 01 61, black van blue eyed 
631,2,a 01 61, blue van blue eyed 
632,2,b 01 61, chocolate van blue eyed 
633,2,c 01 61, lilac van blue eyed 
634,2,d 01 61, red van blue eyed 
635,2,e 01 61, cream van blue eyed 
636,2,f 01 61, black tortie van blue eyed 
637,2,g 01 61, blue tortie van blue eyed 
638,2,h 01 61, chocolate tortie van blue eyed 
639,2,j 01 61, lilac tortie van blue eyed 
640,2,n 01 62, black van orange eyed 
641,2,a 01 62, blue van orange eyed 
642,2,b 01 62, chocolate van orange eyed 
643,2,c 01 62, lilac van orange eyed 
644,2,d 01 62, red van orange eyed 
645,2,e 01 62, cream van orange eyed 
646,2,f 01 62, black tortie van orange eyed 
647,2,g 01 62, blue tortie van orange eyed 
648,2,h 01 62, chocolate tortie van orange eyed 
649,2,j 01 62, lilac tortie van orange eyed 
650,2,n 01 63, black van odd eyed 
651,2,a 01 63, blue van odd eyed 
652,2,b 01 63, chocolate van odd eyed 
653,2,c 01 63, lilac van odd eyed 
654,2,d 01 63, red van odd eyed 
655,2,e 01 63, cream van odd eyed 
656,2,f 01 63, black tortie van odd eyed 
657,2,g 01 63, blue tortie van odd eyed 
658,2,h 01 63, chocolate tortie van odd eyed 
659,2,j 01 63, lilac tortie van odd eyed 
660,2,n 02 61, black harlequin blue eyed 
661,2,a 02 61, blue harlequin blue eyed 
662,2,b 02 61, chocolate harlequin blue eyed 
663,2,c 02 61, lilac harlequin blue eyed 
664,2,d 02 61, red harlequin blue eyed 
665,2,e 02 61, cream harlequin blue eyed 
666,2,f 02 61, black tortie harlequin blue eyed 
667,2,g 02 61, blue tortie harlequin blue eyed 
668,2,h 02 61, chocolate tortie harlequin blue eyed 
669,2,j 02 61, lilac tortie harlequin blue eyed 
670,2,n 02 62, black harlequin orange eyed 
671,2,a 02 62, blue harlequin orange eyed 
672,2,b 02 62, chocolate harlequin orange eyed 
673,2,c 02 62, lilac harlequin orange eyed 
674,2,d 02 62, red harlequin orange eyed 
675,2,e 02 62, cream harlequin orange eyed 
676,2,f 02 62, black tortie harlequin orange eyed 
677,2,g 02 62, blue tortie harlequin orange eyed 
678,2,h 02 62, chocolate tortie harlequin orange eyed 
679,2,j 02 62, lilac tortie harlequin orange eyed 
680,2,n 02 63, black harlequin odd eyed 
681,2,a 02 63, blue harlequin odd eyed 
682,2,b 02 63, chocolate harlequin odd eyed 
683,2,c 02 63, lilac harlequin odd eyed 
684,2,d 02 63, red harlequin odd eyed 
685,2,e 02 63, cream harlequin odd eyed 
686,2,f 02 63, black tortie harlequin odd eyed 
687,2,g 02 63, blue tortie harlequin odd eyed 
688,2,h 02 63, chocolate tortie harlequin odd eyed 
689,2,j 02 63, lilac tortie harlequin odd eyed 
690,2,n 03, black bicolour 
691,2,a 03, blue bicolour 
692,2,b 03, chocolate bicolour 
693,2,c 03, lilac bicolour 
694,2,d 03, red bicolour 
695,2,e 03, cream bicolour 
696,2,f 03, black tortie bicolour 
697,2,g 03, blue tortie bicolour 
698,2,h 03, chocolate tortie bicolour 
699,2,j 03, lilac tortie bicolour 
700,2,ns 01 61, black smoke van blue eyed 
701,2,as 01 61, blue smoke van blue eyed 
702,2,bs 01 61, chocolate smoke van blue eyed 
703,2,cs 01 61, lilac smoke van blue eyed 
704,2,ds 01 61, red smoke van blue eyed 
705,2,es 01 61, cream smoke van blue eyed 
706,2,fs 01 61, black tortie smoke van blue eyed 
707,2,gs 01 61, blue tortie smoke van blue eyed 
708,2,hs 01 61, chocolate tortie smoke van blue eyed 
709,2,js 01 61, lilac tortie smoke van blue eyed 
710,2,ns 01 62, black smoke van orange eyed 
711,2,as 01 62, blue smoke van orange eyed 
712,2,bs 01 62, chocolate smoke van orange eyed 
713,2,cs 01 62, lilac smoke van orange eyed 
714,2,ds 01 62, red smoke van orange eyed 
715,2,es 01 62, cream smoke van orange eyed 
716,2,fs 01 62, black tortie smoke van orange eyed 
717,2,gs 01 62, blue tortie smoke van orange eyed 
718,2,hs 01 62, chocolate tortie smoke van orange eyed 
719,2,js 01 62, lilac tortie smoke van orange eyed 
720,2,ns 01 63, black smoke van odd eyed 
721,2,as 01 63, blue smoke van odd eyed 
722,2,bs 01 63, chocolate smoke van odd eyed 
723,2,cs 01 63, lilac smoke van odd eyed 
724,2,ds 01 63, red smoke van odd eyed 
725,2,es 01 63, cream smoke van odd eyed 
726,2,fs 01 63, black tortie smoke van odd eyed 
727,2,gs 01 63, blue tortie smoke van odd eyed 
728,2,hs 01 63, chocolate tortie smoke van odd eyed 
729,2,js 01 63, lilac tortie smoke van odd eyed 
730,2,ns 02 61, black smoke harlequin blue eyed 
731,2,as 02 61, blue smoke harlequin blue eyed 
732,2,bs 02 61, chocolate smoke harlequin blue eyed 
733,2,cs 02 61, lilac smoke harlequin blue eyed 
734,2,ds 02 61, red smoke harlequin blue eyed 
735,2,es 02 61, cream smoke harlequin blue eyed 
736,2,fs 02 61, black tortie smoke harlequin blue eyed 
737,2,gs 02 61, blue tortie smoke harlequin blue eyed 
738,2,hs 02 61, chocolate tortie smoke harlequin blue eyed 
739,2,js 02 61, lilac tortie smoke harlequin blue eyed 
740,2,ns 02 62, black smoke harlequin orange eyed 
741,2,as 02 62, blue smoke harlequin orange eyed 
742,2,bs 02 62, chocolate smoke harlequin orange eyed 
743,2,cs 02 62, lilac smoke harlequin orange eyed 
744,2,ds 02 62, red smoke harlequin orange eyed 
745,2,es 02 62, cream smoke harlequin orange eyed 
746,2,fs 02 62, black tortie smoke harlequin orange eyed 
747,2,gs 02 62, blue tortie smoke harlequin orange eyed 
748,2,hs 02 62, chocolate tortie smoke harlequin orange eyed 
749,2,js 02 62, lilac tortie smoke harlequin orange eyed 
750,2,ns 02 63, black smoke harlequin odd eyed 
751,2,as 02 63, blue smoke harlequin odd eyed 
752,2,bs 02 63, chocolate smoke harlequin odd eyed 
753,2,cs 02 63, lilac smoke harlequin odd eyed 
754,2,ds 02 63, red smoke harlequin odd eyed 
755,2,es 02 63, cream smoke harlequin odd eyed 
756,2,fs 02 63, black tortie smoke harlequin odd eyed 
757,2,gs 02 63, blue tortie smoke harlequin odd eyed 
758,2,hs 02 63, chocolate tortie smoke harlequin odd eyed 
759,2,js 02 63, lilac tortie smoke harlequin odd eyed 
760,2,ns 03, black smoke bicolour 
761,2,as 03, blue smoke bicolour 
762,2,bs 03, chocolate smoke bicolour 
763,2,cs 03, lilac smoke bicolour 
764,2,ds 03, red smoke bicolour 
765,2,es 03, cream smoke bicolour 
766,2,fs 03, black tortie smoke bicolour 
767,2,gs 03, blue tortie smoke bicolour 
768,2,hs 03, chocolate tortie smoke bicolour 
769,2,js 03, lilac tortie smoke bicolour 
770,2,n 01 21 61, black van tabby blue eyed 
771,2,a 01 21 61, blue van tabby blue eyed 
772,2,b 01 21 61, chocolate van tabby blue eyed 
773,2,c 01 21 61, lilac van tabby blue eyed 
774,2,d 01 21 61, red van tabby blue eyed 
775,2,e 01 21 61, cream van tabby blue eyed 
776,2,f 01 21 61, black tortie van tabby blue eyed 
777,2,g 01 21 61, blue tortie van tabby blue eyed 
778,2,h 01 21 61, chocolate tortie van tabby blue eyed 
779,2,j 01 21 61, lilac tortie van tabby blue eyed 
780,2,n 01 21 62, black van tabby orange eyed 
781,2,a 01 21 62, blue van tabby orange eyed 
782,2,b 01 21 62, chocolate van tabby orange eyed 
783,2,c 01 21 62, lilac van tabby orange eyed 
784,2,d 01 21 62, red van tabby orange eyed 
785,2,e 01 21 62, cream van tabby orange eyed 
786,2,f 01 21 62, black tortie van tabby orange eyed 
787,2,g 01 21 62, blue tortie van tabby orange eyed 
788,2,h 01 21 62, chocolate tortie van tabby orange eyed 
789,2,j 01 21 62, lilac tortie van tabby orange eyed 
790,2,n 01 21 63, black van tabby odd eyed 
791,2,a 01 21 63, blue van tabby odd eyed 
792,2,b 01 21 63, chocolate van tabby odd eyed 
793,2,c 01 21 63, lilac van tabby odd eyed 
794,2,d 01 21 63, red van tabby odd eyed 
795,2,e 01 21 63, cream van tabby odd eyed 
796,2,f 01 21 63, black tortie van tabby odd eyed 
797,2,g 01 21 63, blue tortie van tabby odd eyed 
798,2,h 01 21 63, chocolate tortie van tabby odd eyed 
799,2,j 01 21 63, lilac tortie van tabby odd eyed 
800,2,n 02 21 61, black harlequin tabby blue eyed 
801,2,a 02 21 61, blue harlequin tabby blue eyed 
802,2,b 02 21 61, chocolate harlequin tabby blue eyed 
803,2,c 02 21 61, lilac harlequin tabby blue eyed 
804,2,d 02 21 61, red harlequin tabby blue eyed 
805,2,e 02 21 61, cream harlequin tabby blue eyed 
806,2,f 02 21 61, black tortie harlequin tabby blue eyed 
807,2,g 02 21 61, blue tortie harlequin tabby blue eyed 
808,2,h 02 21 61, chocolate tortie harlequin tabby blue eyed 
809,2,j 02 21 61, lilac tortie harlequin tabby blue eyed 
810,2,n 02 21 62, black harlequin tabby orange eyed 
811,2,a 02 21 62, blue harlequin tabby orange eyed 
812,2,b 02 21 62, chocolate harlequin tabby orange eyed 
813,2,c 02 21 62, lilac harlequin tabby orange eyed 
814,2,d 02 21 62, red harlequin tabby orange eyed 
815,2,e 02 21 62, cream harlequin tabby orange eyed 
816,2,f 02 21 62, black tortie harlequin tabby orange eyed 
817,2,g 02 21 62, blue tortie harlequin tabby orange eyed 
818,2,h 02 21 62, chocolate tortie harlequin tabby orange eyed 
819,2,j 02 21 62, lilac tortie harlequin tabby orange eyed 
820,2,n 02 21 63, black harlequin tabby odd eyed 
821,2,a 02 21 63, blue harlequin tabby odd eyed 
822,2,b 02 21 63, chocolate harlequin tabby odd eyed 
823,2,c 02 21 63, lilac harlequin tabby odd eyed 
824,2,d 02 21 63, red harlequin tabby odd eyed 
825,2,e 02 21 63, cream harlequin tabby odd eyed 
826,2,f 02 21 63, black tortie harlequin tabby odd eyed 
827,2,g 02 21 63, blue tortie harlequin tabby odd eyed 
828,2,h 02 21 63, chocolate tortie harlequin tabby odd eyed 
829,2,j 02 21 63, lilac tortie harlequin tabby odd eyed 
830,2,n 03 22, black bicolour blotched 
831,2,a 03 22, blue bicolour blotched 
832,2,b 03 22, chocolate bicolour blotched 
833,2,c 03 22, lilac bicolour blotched 
834,2,d 03 22, red bicolour blotched 
835,2,e 03 22, cream bicolour blotched 
836,2,f 03 22, black tortie bicolour blotched 
837,2,g 03 22, blue tortie bicolour blotched 
838,2,h 03 22, chocolate tortie bicolour blotched 
839,2,j 03 22, lilac tortie bicolour blotched 
840,2,n 03 23, black bicolour mackerel 
841,2,a 03 23, blue bicolour mackerel 
842,2,b 03 23, chocolate bicolour mackerel 
843,2,c 03 23, lilac bicolour mackerel 
844,2,d 03 23, red bicolour mackerel 
845,2,e 03 23, cream bicolour mackerel 
846,2,f 03 23, black tortie bicolour mackerel 
847,2,g 03 23, blue tortie bicolour mackerel 
848,2,h 03 23, chocolate tortie bicolour mackerel 
849,2,j 03 23, lilac tortie bicolour mackerel 
850,2,n 03 24, black bicolour spotted 
851,2,a 03 24, blue bicolour spotted 
852,2,b 03 24, chocolate bicolour spotted 
853,2,c 03 24, lilac bicolour spotted 
854,2,d 03 24, red bicolour spotted 
855,2,e 03 24, cream bicolour spotted 
856,2,f 03 24, black tortie bicolour spotted 
857,2,g 03 24, blue tortie bicolour spotted 
858,2,h 03 24, chocolate tortie bicolour spotted 
859,2,j 03 24, lilac tortie bicolour spotted 
860,2,ns 01 21 61, black silver van tabby blue eyed 
861,2,as 01 21 61, blue silver van tabby blue eyed 
862,2,bs 01 21 61, chocolate silver van tabby blue eyed 
863,2,cs 01 21 61, lilac silver van tabby blue eyed 
864,2,ds 01 21 61, red silver van tabby blue eyed 
865,2,es 01 21 61, cream silver van tabby blue eyed 
866,2,fs 01 21 61, black tortie silver van tabby blue eyed 
867,2,gs 01 21 61, blue tortie silver van tabby blue eyed 
868,2,hs 01 21 61, chocolate tortie silver van tabby blue eyed 
869,2,js 01 21 61, lilac tortie silver van tabby blue eyed 
870,2,ns 01 21 62, black silver van tabby orange eyed 
871,2,as 01 21 62, blue silver van tabby orange eyed 
872,2,bs 01 21 62, chocolate silver van tabby orange eyed 
873,2,cs 01 21 62, lilac silver van tabby orange eyed 
874,2,ds 01 21 62, red silver van tabby orange eyed 
875,2,es 01 21 62, cream silver van tabby orange eyed 
876,2,fs 01 21 62, black tortie silver van tabby orange eyed 
877,2,gs 01 21 62, blue tortie silver van tabby orange eyed 
878,2,hs 01 21 62, chocolate tortie silver van tabby orange eyed 
879,2,js 01 21 62, lilac tortie silver van tabby orange eyed 
880,2,ns 01 21 63, black silver van tabby odd eyed 
881,2,as 01 21 63, blue silver van tabby odd eyed 
882,2,bs 01 21 63, chocolate silver van tabby odd eyed 
883,2,cs 01 21 63, lilac silver van tabby odd eyed 
884,2,ds 01 21 63, red silver van tabby odd eyed 
885,2,es 01 21 63, cream silver van tabby odd eyed 
886,2,fs 01 21 63, black tortie silver van tabby odd eyed 
887,2,gs 01 21 63, blue tortie silver van tabby odd eyed 
888,2,hs 01 21 63, chocolate tortie silver van tabby odd eyed 
889,2,js 01 21 63, lilac tortie silver van tabby odd eyed 
890,2,ns 02 21 61, black silver harlequin tabby blue eyed 
891,2,as 02 21 61, blue silver harlequin tabby blue eyed 
892,2,bs 02 21 61, chocolate silver harlequin tabby blue eyed 
893,2,cs 02 21 61, lilac silver harlequin tabby blue eyed 
894,2,ds 02 21 61, red silver harlequin tabby blue eyed 
895,2,es 02 21 61, cream silver harlequin tabby blue eyed 
896,2,fs 02 21 61, black tortie silver harlequin tabby blue eyed 
897,2,gs 02 21 61, blue tortie silver harlequin tabby blue eyed 
898,2,hs 02 21 61, chocolate tortie silver harlequin tabby blue eyed 
899,2,js 02 21 61, lilac tortie silver harlequin tabby blue eyed 
900,2,ns 02 21 62, black silver harlequin tabby orange eyed 
901,2,as 02 21 62, blue silver harlequin tabby orange eyed 
902,2,bs 02 21 62, chocolate silver harlequin tabby orange eyed 
903,2,cs 02 21 62, lilac silver harlequin tabby orange eyed 
904,2,ds 02 21 62, red silver harlequin tabby orange eyed 
905,2,es 02 21 62, cream silver harlequin tabby orange eyed 
906,2,fs 02 21 62, black tortie silver harlequin tabby orange eyed 
907,2,gs 02 21 62, blue tortie silver harlequin tabby orange eyed 
908,2,hs 02 21 62, chocolate tortie silver harlequin tabby orange eyed 
909,2,js 02 21 62, lilac tortie silver harlequin tabby orange eyed 
910,2,ns 02 21 63, black silver harlequin tabby odd eyed 
911,2,as 02 21 63, blue silver harlequin tabby odd eyed 
912,2,bs 02 21 63, chocolate silver harlequin tabby odd eyed 
913,2,cs 02 21 63, lilac silver harlequin tabby odd eyed 
914,2,ds 02 21 63, red silver harlequin tabby odd eyed 
915,2,es 02 21 63, cream silver harlequin tabby odd eyed 
916,2,fs 02 21 63, black tortie silver harlequin tabby odd eyed 
917,2,gs 02 21 63, blue tortie silver harlequin tabby odd eyed 
918,2,hs 02 21 63, chocolate tortie silver harlequin tabby odd eyed 
919,2,js 02 21 63, lilac tortie silver harlequin tabby odd eyed 
920,2,ns 03 22, black silver bicolour blotched 
921,2,as 03 22, blue silver bicolour blotched 
922,2,bs 03 22, chocolate silver bicolour blotched 
923,2,cs 03 22, lilac silver bicolour blotched 
924,2,ds 03 22, red silver bicolour blotched 
925,2,es 03 22, cream silver bicolour blotched 
926,2,fs 03 22, black tortie silver bicolour blotched 
927,2,gs 03 22, blue tortie silver bicolour blotched 
928,2,hs 03 22, chocolate tortie silver bicolour blotched 
929,2,js 03 22, lilac tortie silver bicolour blotched 
930,2,ns 03 23, black silver bicolour mackerel 
931,2,as 03 23, blue silver bicolour mackerel 
932,2,bs 03 23, chocolate silver bicolour mackerel 
933,2,cs 03 23, lilac silver bicolour mackerel 
934,2,ds 03 23, red silver bicolour mackerel 
935,2,es 03 23, cream silver bicolour mackerel 
936,2,fs 03 23, black tortie silver bicolour mackerel 
937,2,gs 03 23, blue tortie silver bicolour mackerel 
938,2,hs 03 23, chocolate tortie silver bicolour mackerel 
939,2,js 03 23, lilac tortie silver bicolour mackerel 
940,2,ns 03 24, black silver bicolour spotted 
941,2,as 03 24, blue silver bicolour spotted 
942,2,bs 03 24, chocolate silver bicolour spotted 
943,2,cs 03 24, lilac silver bicolour spotted 
944,2,ds 03 24, red silver bicolour spotted 
945,2,es 03 24, cream silver bicolour spotted 
946,2,fs 03 24, black tortie silver bicolour spotted 
947,2,gs 03 24, blue tortie silver bicolour spotted 
948,2,hs 03 24, chocolate tortie silver bicolour spotted 
949,2,js 03 24, lilac tortie silver bicolour spotted 
950,2,n 33, seal pointed 
951,2,a 33, blue pointed 
952,2,b 33, chocolate pointed 
953,2,c 33, lilac pointed 
954,2,d 33, red pointed 
955,2,e 33, cream pointed 
956,2,f 33, seal tortie pointed 
957,2,g 33, blue tortie pointed 
958,2,h 33, chocolate tortie pointed 
959,2,j 33, lilac tortie pointed 
960,2,n 21 33, seal tabby pointed 
961,2,a 21 33, blue tabby pointed 
962,2,b 21 33, chocolate tabby pointed 
963,2,c 21 33, lilac tabby pointed 
964,2,d 21 33, red tabby pointed 
965,2,e 21 33, cream tabby pointed 
966,2,f 21 33, seal tortie tabby pointed 
967,2,g 21 33, blue tortie tabby pointed 
968,2,h 21 33, chocolate tortie tabby pointed 
969,2,j 21 33, lilac tortie tabby pointed 
970,2,x*," non recognised colour/trait, any EMS code "
971,3,n, seal 
972,3,a, blue 
973,3,b, chocolate 
974,3,c, lilac 
975,3,d, red 
976,3,e, cream 
977,3,f, seal tortie 
978,3,g, blue tortie 
979,3,h, chocolate tortie 
980,3,j, lilac tortie 
981,3,n 21, seal tabby 
982,3,a 21, blue tabby 
983,3,b 21, chocolate tabby 
984,3,c 21, lilac tabby 
985,3,d 21, red tabby 
986,3,e 21, cream tabby 
987,3,f 21, seal tortie tabby 
988,3,g 21, blue tortie tabby 
989,3,h 21, chocolate tortie tabby 
990,3,j 21, lilac tortie tabby 
991,3,n 03, seal bicolour 
992,3,a 03, blue bicolour 
993,3,b 03, chocolate bicolour 
994,3,c 03, lilac bicolour 
995,3,d 03, red bicolour 
996,3,e 03, cream bicolour 
